"분류","지점명","채수위치","조사일","수온(℃)","pH","DO(㎎/L)","투명도","탁도","Chl-a (㎎/㎥)","유해남조류 세포수 (cells/㎖)","Microcystis","Anabaena","Oscillatoria","Aphanizomenon","지오스민","2MIB","Microcystin-LR (μg/L)"
"호소","영천호","취수탑","2021.08.17","22.8","7.6","5.0","1.2","5.5","9.5","345","299","0","0","46","","",""
"호소","영천호","취수탑","2021.08.23","22.8","7.8","6.2","1.1","9.0","13.7","770","697","0","0","73","","",""
"호소","영천호","취수탑","2021.08.30","24.0","8.0","6.9","0.1","123.0","7.6","548","218","172","0","158","","",""
"호소","영천호","취수탑","2021.09.06","21.6","7.2","6.9","0.4","33.8","15.7","600","158","0","0","442","","",""
"호소","영천호","취수탑","2021.09.13","22.3","7.3","6.8","0.3","60.5","12.9","251","0","0","251","0","","",""
"호소","영천호","취수탑","2021.09.23","20.7","6.9","5.8","0.3","62.1","12.9","0","0","0","0","0","","",""
"호소","영천호","취수탑","2021.09.27","22.0","7.7","7.6","0.4","33.8","37.2","590","458","0","0","132","","",""
"호소","영천호","취수탑","2021.10.05","21.6","7.9","5.7","0.4","55.1","13.7","257","0","0","0","257","","",""
"호소","영천호","취수탑","2021.10.12","19.2","7.9","7.5","0.4","40.9","15.5","66","0","0","0","66","","",""
"호소","영천호","취수탑","2021.10.18","18.8","7.5","7.5","0.4","38.8","9.3","0","0","0","0","0","","",""
"호소","영천호","취수탑","2021.10.25","18.7","7.3","6.9","0.6","20.3","6.9","0","0","0","0","0","","",""
"호소","영천호","취수탑","2021.11.01","17.5","7.4","7.1","0.8","16.4","7.0","0","0","0","0","0","","",""
"호소","영천호","취수탑","2021.11.08","17.0","7.7","8.5","1.1","10.1","6.4","0","0","0","0","0","","",""
"호소","영천호","취수탑","2021.11.15","15.1","7.9","8.9","1.1","9.2","3.3","0","0","0","0","0","","",""
"호소","영천호","취수탑","2021.11.22","16.3","7.6","7.6","1.1","7.7","2.8","86","0","86","0","0","","",""
"호소","영천호","취수탑","2021.11.29","11.5","8.1","8.4","1.1","8.2","2.0","0","0","0","0","0","","",""
"호소","영천호","취수탑","2021.12.06","10.1","8.0","8.1","1.1","8.1","2.2","0","0","0","0","0","","",""
"호소","진양호","내동","2021.01.04","4.4","8.7","12.9","2.5","5.6","6.7","2974","0","2748","0","226","","",""
"호소","진양호","내동","2021.01.11","2.8","8.0","13.4","2.5","5.4","6.2","1931","0","1283","0","648","","",""
"호소","진양호","내동","2021.01.19","3.2","8.8","12.8","3.0","3.3","4.6","771","0","557","0","214","","",""
"호소","진양호","내동","2021.01.25","3.9","8.0","13.2","4.0","6.2","4.2","375","0","177","0","198","","",""
"호소","진양호","내동","2021.02.01","4.3","7.9","13.5","3.0","6.9","4.8","0","0","0","0","0","","",""
"호소","진양호","내동","2021.02.08","4.3","7.9","13.5","3.5","6.9","4.9","33","0","33","0","0","","",""
"호소","진양호","내동","2021.02.15","5.5","8.9","13.1","4.0","5.9","4.3","0","0","0","0","0","","",""
"호소","진양호","내동","2021.02.23","6.5","8.3","13.3","4.0","6.1","4.8","83","0","0","0","83","","",""
"호소","진양호","내동","2021.03.02","7.4","8.3","13.1","3.0","6.6","4.3","0","0","0","0","0","","",""
"호소","진양호","내동","2021.03.08","8.4","7.3","12.5","4.0","1.7","3.1","133","0","0","0","133","","",""
"호소","진양호","내동","2021.03.15","10.0","7.5","12.0","4.0","2.4","3.9","0","0","0","0","0","","",""
"호소","진양호","내동","2021.03.22","11.9","7.6","11.5","4.0","2.4","2.6","0","0","0","0","0","","",""
"호소","진양호","내동","2021.03.29","12.1","7.5","9.1","5.5","2.6","1.9","0","0","0","0","0","","",""
"호소","진양호","내동","2021.04.06","14.5","7.8","11.2","3.0","2.7","3.6","0","0","0","0","0","","",""
"호소","진양호","내동","2021.04.13","14.1","7.7","7.8","4.4","2.8","3.7","0","0","0","0","0","","",""
"호소","진양호","내동","2021.04.19","15.6","7.7","10.0","3.5","3.2","1.9","0","0","0","0","0","","",""
"호소","진양호","내동","2021.04.26","16.5","7.3","10.5","4.0","2.0","3.0","0","0","0","0","0","","",""
"호소","진양호","내동","2021.05.04","17.6","7.5","9.6","3.0","3.0","3.6","0","0","0","0","0","","",""
"호소","진양호","내동","2021.05.10","18.6","7.6","10.0","3.5","2.6","4.5","0","0","0","0","0","","",""
"호소","진양호","내동","2021.05.17","19.1","7.5","8.5","3.5","2.9","10.2","0","0","0","0","0","","",""
"호소","진양호","내동","2021.05.25","20.4","7.9","9.6","3.0","4.0","16.0","366","100","0","0","266","","",""
"호소","진양호","내동","2021.05.31","21.0","7.9","8.5","3.0","3.0","4.6","333","50","0","0","283","","",""
"호소","진양호","내동","2021.06.07","22.3","7.6","6.9","4.0","2.8","3.8","616","0","183","0","433","","",""
"호소","진양호","내동","2021.06.14","23.1","7.4","6.2","3.5","2.6","5.0","1866","0","300","0","1566","","",""
"호소","진양호","내동","2021.06.21","23.9","7.6","6.9","4.0","2.3","7.2","283","50","0","0","233","","",""
"호소","진양호","내동","2021.06.28","24.9","7.3","6.3","3.5","6.1","29.1","133","0","0","0","133","","",""
"호소","진양호","내동","2021.07.05","25.2","6.9","5.0","3.0","9.2","7.3","516","0","216","0","300","","",""
"호소","진양호","내동","2021.07.12","21.9","7.1","8.9","2.0","16.1","9.2","0","0","0","0","0","","",""
"호소","진양호","내동","2021.07.19","24.9","7.4","7.0","3.0","10.6","10.9","50","50","0","0","0","","",""
"호소","진양호","내동","2021.07.26","25.7","7.5","6.6","2.5","7.3","7.4","783","783","0","0","0","","",""
"호소","진양호","내동","2021.08.02","27.0","7.3","4.9","4.0","7.7","8.1","5549","5183","0","0","366","","",""
"호소","진양호","내동","2021.08.09","27.4","7.1","6.7","3.0","8.0","9.2","3816","3516","0","0","300","","",""
"호소","진양호","내동","2021.08.17","28.4","7.5","6.4","2.0","5.8","9.9","1233","1233","0","0","0","","",""
"호소","진양호","내동","2021.08.23","26.4","7.3","6.6","2.0","7.5","14.9","2533","2533","0","0","0","","",""
"호소","진양호","내동","2021.08.30","24.0","7.5","7.8","1.5","8.7","15.7","2983","2800","0","0","183","","",""
"호소","진양호","내동","2021.09.06","24.3","7.5","7.6","2.0","7.8","26.0","1383","1000","0","0","383","","",""
"호소","진양호","내동","2021.09.13","23.7","7.3","6.6","2.0","6.4","13.8","4916","3400","0","0","1516","","",""
"호소","진양호","내동","2021.09.23","23.6","7.4","7.1","2.0","7.5","15.5","9382","1200","66","1416","6700","","",""
"호소","진양호","내동","2021.09.28","23.5","7.2","6.5","2.2","6.5","12.2","9755","1981","0","0","7774","","",""
"호소","진양호","내동","2021.10.05","24.0","7.6","6.4","2.5","5.9","9.1","8878","3598","92","0","5188","","",""
"호소","진양호","내동","2021.10.12","24.1","6.3","6.2","4.0","4.3","2.9","7179","3239","0","0","3940","","",""
"호소","진양호","내동","2021.10.18","21.4","7.5","7.5","2.5","5.7","3.9","1390","677","0","264","449","","",""
"호소","진양호","내동","2021.10.25","18.9","7.4","8.6","2.5","5.4","13.3","429","297","0","0","132","","",""
"호소","진양호","내동","2021.11.01","17.7","7.5","9.3","2.5","5.1","6.4","99","0","0","0","99","","",""
"호소","진양호","내동","2021.11.09","16.3","7.0","9.0","2.0","5.1","14.8","79","0","0","0","79","","",""
"호소","진양호","내동","2021.11.15","14.8","7.2","9.4","2.0","5.8","11.0","0","0","0","0","0","","",""
"호소","진양호","내동","2021.11.22","13.9","7.3","10.1","3.0","4.1","2.8","0","0","0","0","0","","",""
"호소","진양호","내동","2021.11.29","12.0","7.4","10.6","3.0","4.7","2.4","0","0","0","0","0","","",""
"호소","진양호","내동","2021.12.06","10.2","7.1","10.6","4.5","4.2","3.6","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.01.04","4.7","7.8","12.8","1.3","4.4","8.2","26","0","0","0","26","","",""
"호소","안계호","취수탑","2021.01.11","5.4","7.8","11.9","1.2","5.6","10.1","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.01.18","4.1","8.1","12.3","1.7","2.6","8.6","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.01.25","8.6","8.3","11.4","1.2","5.8","11.7","40","0","0","0","40","","",""
"호소","안계호","취수탑","2021.02.01","5.9","7.9","12.8","1.2","5.4","15.0","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.02.08","3.9","7.9","14.5","1.3","4.6","16.8","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.02.15","7.5","8.2","12.0","1.2","5.2","14.5","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.02.22","8.3","8.1","11.9","1.0","7.2","13.9","59","0","0","0","59","","",""
"호소","안계호","취수탑","2021.03.02","7.8","7.6","12.4","1.0","7.5","10.2","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.03.08","7.4","7.4","11.9","1.0","7.2","9.8","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.03.15","9.7","7.7","12.2","1.1","6.3","8.1","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.03.22","11.0","7.8","11.8","1.3","4.1","8.2","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.03.29","12.6","7.8","11.1","1.3","4.1","8.9","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.04.05","14.2","8.0","10.2","1.4","3.8","9.7","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.04.12","12.6","8.4","11.0","1.7","2.4","10.3","891","0","0","0","891","","",""
"호소","안계호","취수탑","2021.04.19","15.5","7.7","9.9","1.7","2.7","7.6","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.04.26","14.9","8.1","9.4","1.5","3.6","5.7","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.05.03","15.6","7.7","10.0","1.3","4.0","4.5","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.05.10","14.2","7.6","8.8","1.5","3.6","7.9","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.05.17","17.0","7.6","7.7","1.7","2.6","5.9","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.05.24","23.1","9.0","10.2","2.3","0.9","7.3","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.05.31","20.3","8.3","7.4","2.0","1.5","6.9","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.06.07","20.7","7.3","7.3","2.0","0.5","5.9","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.06.14","21.9","8.0","7.1","2.0","1.4","9.7","790","95","0","0","695","","",""
"호소","안계호","취수탑","2021.06.21","22.7","8.5","7.5","2.5","0.5","10.4","890","0","0","0","890","","",""
"호소","안계호","취수탑","2021.06.28","24.3","8.4","7.4","2.1","1.2","6.1","1445","0","0","0","1445","","",""
"호소","안계호","취수탑","2021.07.05","23.3","8.0","6.4","1.7","2.5","5.4","1201","0","0","0","1201","","",""
"호소","안계호","취수탑","2021.07.12","24.4","8.1","6.5","1.2","5.1","4.9","2059","178","0","0","1881","","",""
"호소","안계호","취수탑","2021.07.19","25.2","8.0","6.4","1.5","3.4","4.3","1071","490","0","0","581","","",""
"호소","안계호","취수탑","2021.07.26","26.1","8.6","7.3","1.5","3.5","6.6","1782","1703","0","0","79","","",""
"호소","안계호","취수탑","2021.08.02","25.7","8.3","6.2","1.5","3.4","3.9","2984","1426","0","0","1558","","",""
"호소","안계호","취수탑","2021.08.09","25.1","7.9","5.8","2.0","1.7","6.2","669","418","0","0","251","","",""
"호소","안계호","취수탑","2021.08.17","24.4","7.4","5.8","1.5","3.6","5.9","13","0","0","0","13","","",""
"호소","안계호","취수탑","2021.08.23","24.7","7.9","7.4","1.5","3.6","8.0","358","0","0","0","358","","",""
"호소","안계호","취수탑","2021.08.30","26.2","7.9","6.9","0.7","11.0","9.0","1465","752","0","112","601","","",""
"호소","안계호","취수탑","2021.09.06","23.9","7.4","6.3","0.5","14.5","4.2","809","79","0","0","730","","",""
"호소","안계호","취수탑","2021.09.13","23.7","7.6","6.5","0.9","6.9","6.8","2371","239","0","119","2013","","",""
"호소","안계호","취수탑","2021.09.23","23.1","7.4","7.8","0.8","9.0","13.8","310","0","0","0","310","","",""
"호소","안계호","취수탑","2021.09.27","22.8","7.4","7.8","1.2","4.8","15.3","297","0","0","0","297","","",""
"호소","안계호","취수탑","2021.10.05","23.4","7.7","7.4","1.5","3.4","8.6","86","0","0","0","86","","",""
"호소","안계호","취수탑","2021.10.12","21.4","7.7","7.3","1.0","5.6","9.7","40","0","0","0","40","","",""
"호소","안계호","취수탑","2021.10.18","20.0","7.5","7.9","0.8","8.2","7.9","271","0","0","0","271","","",""
"호소","안계호","취수탑","2021.10.25","19.3","7.5","8.3","1.5","3.7","4.8","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.11.01","17.9","7.2","7.8","1.7","2.6","5.4","46","0","0","0","46","","",""
"호소","안계호","취수탑","2021.11.08","17.4","7.6","8.5","1.5","3.8","9.9","46","0","0","0","46","","",""
"호소","안계호","취수탑","2021.11.15","14.8","7.5","9.2","1.2","4.4","6.1","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.11.22","14.0","7.7","9.2","1.2","5.1","6.9","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.11.29","12.6","7.1","8.0","1.3","3.9","7.2","0","0","0","0","0","","",""
"호소","안계호","취수탑","2021.12.06","11.6","8.1","10.6","1.8","2.1","5.5","0","0","0","0","0","","",""
"호소","공산지","중앙부","2021.01.04","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2021.01.11","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2021.01.18","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2021.01.25","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2021.02.01","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2021.02.08","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2021.02.15","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2021.02.22","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2021.03.02","5.2","7.5","12.9","0.8","6.3","16.7","0","0","0","0","0","","",""
"호소","공산지","중앙부","2021.03.08","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2021.03.15","8.2","7.6","11.8","1.0","11.8","27.8","0","0","0","0","0","","",""
"호소","공산지","중앙부","2021.03.22","9.1","7.6","12.6","1.0","6.0","30.7","0","0","0","0","0","","",""
"호소","공산지","중앙부","2021.03.29","10.6","7.6","12.5","1.0","3.6","20.0","0","0","0","0","0","","",""
"호소","공산지","중앙부","2021.04.05","11.9","7.9","11.7","1.0","5.8","25.1","0","0","0","0","0","","",""
"호소","공산지","중앙부","2021.04.12","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2021.04.19","13.8","8.0","11.6","1.0","5.8","18.3","0","0","0","0","0","","",""
"호소","공산지","중앙부","2021.04.26","15.6","7.9","11.3","1.0","4.5","17.5","0","0","0","0","0","","",""
"호소","공산지","중앙부","2021.05.03","16.3","7.9","10.7","0.9","9.7","23.9","0","0","0","0","0","","",""
"호소","공산지","중앙부","2021.05.10","13.8","8.0","10.7","0.8","9.8","41.3","0","0","0","0","0","","",""
"호소","공산지","중앙부","2021.05.17","17.8","7.9","10.9","0.8","8.1","12.9","0","0","0","0","0","","",""
"호소","공산지","중앙부","2021.05.24","19.2","7.6","8.9","1.0","4.9","15.1","0","0","0","0","0","","",""
"호소","공산지","중앙부","2021.05.31","20.3","7.8","9.9","1.0","4.3","28.9","0","0","0","0","0","","",""
"호소","공산지","중앙부","2021.06.07","21.5","7.8","9.0","1.0","5.6","20.2","0","0","0","0","0","","",""
"호소","공산지","중앙부","2021.06.14","22.7","7.4","7.9","1.0","7.0","9.0","0","0","0","0","0","","",""
"호소","공산지","중앙부","2021.06.21","23.0","7.7","6.4","1.0","5.9","18.4","0","0","0","0","0","","",""
"호소","공산지","중앙부","2021.06.28","24.5","7.5","7.1","1.0","5.4","28.8","0","0","0","0","0","","",""
"호소","공산지","중앙부","2021.07.05","24.6","7.5","6.7","1.0","5.7","24.4","360","360","0","0","0","","",""
"호소","공산지","중앙부","2021.07.12","23.5","7.7","6.7","0.9","15.0","9.9","234","0","234","0","0","","",""
"호소","공산지","중앙부","2021.07.19","23.9","8.0","5.1","1.0","10.9","26.8","612","90","522","0","0","","",""
"호소","공산지","중앙부","2021.07.26","25.1","8.0","7.9","1.0","10.6","24.3","8010","2170","5840","0","0","","",""
"호소","공산지","중앙부","2021.08.02","26.0","8.0","6.8","1.0","7.9","25.6","5928","960","4968","0","0","","",""
"호소","공산지","중앙부","2021.08.09","26.0","7.6","6.0","1.0","6.1","6.1","4852","3880","972","0","0","","",""
"호소","공산지","중앙부","2021.08.17","25.7","7.5","5.5","1.0","7.0","6.1","912","756","156","0","0","","",""
"호소","공산지","중앙부","2021.08.23","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2021.08.30","23.1","7.3","6.4","1.0","7.5","8.5","0","0","0","0","0","","",""
"호소","공산지","중앙부","2021.09.06","21.5","7.4","6.8","1.0","6.6","13.2","228","228","0","0","0","","",""
"호소","공산지","중앙부","2021.09.13","22.2","7.6","7.2","1.0","4.4","22.1","2700","2700","0","0","0","","",""
"호소","공산지","중앙부","2021.09.23","22.0","7.3","6.4","1.0","3.6","15.0","20","20","0","0","0","","",""
"호소","공산지","중앙부","2021.09.27","21.5","7.3","6.2","1.0","3.6","9.4","410","410","0","0","0","","",""
"호소","공산지","중앙부","2021.10.05","22.5","7.4","6.5","1.0","3.5","10.5","696","696","0","0","0","","",""
"호소","공산지","중앙부","2021.10.12","20.9","7.4","7.0","1.0","2.9","6.3","184","184","0","0","0","","",""
"호소","공산지","중앙부","2021.10.18","19.8","7.3","7.3","1.0","3.2","6.9","30","30","0","0","0","","",""
"호소","공산지","중앙부","2021.10.25","18.5","7.4","7.3","1.0","3.4","5.9","332","332","0","0","0","","",""
"호소","공산지","중앙부","2021.11.01","17.2","7.3","7.5","1.2","3.8","4.0","0","0","0","0","0","","",""
"호소","공산지","중앙부","2021.11.08","","","","","","","","","","","","","",""
"호소","공산지","중앙부","2021.11.15","14.4","7.4","8.5","1.2","2.4","5.4","0","0","0","0","0","","",""
"호소","공산지","중앙부","2021.11.22","13.2","7.4","8.8","1.0","2.8","5.0","0","0","0","0","0","","",""
"호소","공산지","중앙부","2021.11.29","11.7","7.5","9.8","1.2","2.4","7.1","0","0","0","0","0","","",""
"호소","공산지","중앙부","2021.12.06","","","","","","","","","","","","","",""
"호소","공산지","취수탑","2021.01.04","3.7","8.0","13.0","1.0","2.1","7.9","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.01.11","2.1","7.9","12.9","1.0","1.6","6.7","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.01.18","1.6","7.8","8.4","0.8","1.6","10.0","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.01.25","3.6","7.5","12.4","1.0","2.4","9.5","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.02.01","2.6","7.5","13.2","0.8","2.2","7.7","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.02.08","2.8","7.5","13.5","1.0","2.0","5.4","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.02.15","3.7","7.5","13.0","0.8","2.2","7.7","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.02.22","5.9","7.5","12.8","0.9","3.2","9.9","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.03.02","5.5","7.3","11.8","0.5","24.2","18.1","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.03.08","6.1","7.3","12.0","0.8","10.8","22.0","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.03.15","7.8","7.6","11.4","1.0","11.4","26.7","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.03.22","9.0","7.6","12.4","1.0","6.3","31.2","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.03.29","10.3","7.7","12.6","1.0","4.4","19.8","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.04.05","11.5","7.9","12.3","1.0","7.5","25.0","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.04.12","12.3","8.1","11.7","0.9","4.7","26.0","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.04.19","13.5","7.9","11.9","1.0","5.2","20.9","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.04.26","15.5","7.9","10.8","1.0","4.0","18.5","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.05.03","16.7","8.0","10.8","0.9","9.3","21.9","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.05.10","16.9","8.1","10.9","0.8","9.6","45.3","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.05.17","17.6","7.9","11.0","0.8","8.5","14.1","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.05.24","18.7","7.6","9.1","1.0","5.0","11.8","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.05.31","20.2","7.9","9.8","1.0","4.6","40.5","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.06.07","22.3","7.8","9.0","1.0","5.8","20.7","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.06.14","22.8","7.5","7.4","1.0","6.0","33.0","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.06.21","23.2","7.5","7.0","1.0","8.3","12.4","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.06.28","24.2","7.6","7.9","1.0","7.3","41.0","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.07.05","24.2","7.5","6.8","1.0","8.5","24.9","790","790","0","0","0","","",""
"호소","공산지","취수탑","2021.07.12","23.9","7.7","7.6","0.9","19.6","8.7","369","0","369","0","0","","",""
"호소","공산지","취수탑","2021.07.19","25.4","9.0","8.2","1.0","11.2","31.4","910","0","910","0","0","","",""
"호소","공산지","취수탑","2021.07.26","25.4","7.5","7.9","1.0","10.8","27.1","5424","1400","4024","0","0","","",""
"호소","공산지","취수탑","2021.08.02","26.2","7.8","6.4","1.0","34.0","36.3","46120","41560","4560","0","0","","",""
"호소","공산지","취수탑","2021.08.09","26.1","7.6","6.1","1.0","9.5","11.1","8942","8858","84","0","0","","",""
"호소","공산지","취수탑","2021.08.17","25.6","7.4","5.7","1.0","5.5","10.3","5420","5280","140","0","0","","",""
"호소","공산지","취수탑","2021.08.23","24.8","7.3","5.9","0.8","11.5","10.5","2240","2240","0","0","0","","",""
"호소","공산지","취수탑","2021.08.30","23.0","7.2","6.3","1.0","7.7","3.9","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.09.06","21.6","7.4","6.8","1.0","8.1","15.3","5530","5530","0","0","0","","",""
"호소","공산지","취수탑","2021.09.13","21.9","7.4","7.5","1.0","4.8","14.7","440","440","0","0","0","","",""
"호소","공산지","취수탑","2021.09.23","21.6","7.3","6.3","1.0","4.8","14.2","890","890","0","0","0","","",""
"호소","공산지","취수탑","2021.09.27","21.5","7.3","5.9","1.0","5.0","12.0","80","80","0","0","0","","",""
"호소","공산지","취수탑","2021.10.05","22.2","7.2","6.3","1.0","4.3","7.0","164","164","0","0","0","","",""
"호소","공산지","취수탑","2021.10.12","21.2","7.4","7.1","1.0","2.9","8.2","920","920","0","0","0","","",""
"호소","공산지","취수탑","2021.10.18","20.1","7.4","7.2","1.0","3.6","6.4","640","640","0","0","0","","",""
"호소","공산지","취수탑","2021.10.25","18.5","7.4","7.5","1.0","3.3","6.7","148","148","0","0","0","","",""
"호소","공산지","취수탑","2021.11.01","17.1","7.4","7.9","1.2","4.0","4.2","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.11.08","16.2","7.4","8.1","0.8","4.0","5.4","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.11.15","14.4","7.4","8.4","1.2","3.1","6.4","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.11.22","13.2","7.3","8.9","1.0","2.2","4.3","0","0","0","0","0","","",""
"호소","공산지","취수탑","2021.11.29","11.6","7.5","9.9","1.2","3.2","7.6","270","0","0","270","0","","",""
"호소","공산지","취수탑","2021.12.06","9.4","7.6","10.0","1.2","2.3","10.9","0","0","0","0","0","","",""
"호소","진전지","상류","2021.01.04","5.5","8.1","9.5","","0.1","1.3","0","0","0","0","0","","",""
"호소","진전지","상류","2021.01.11","4.8","6.6","6.1","","1.1","3.8","0","0","0","0","0","","",""
"호소","진전지","상류","2021.01.18","6.7","7.5","9.5","","1.3","3.8","0","0","0","0","0","","",""
"호소","진전지","상류","2021.01.25","5.9","7.7","9.5","","0.1","0.6","0","0","0","0","0","","",""
"호소","진전지","상류","2021.02.01","5.8","7.1","9.5","","0.2","0.1","0","0","0","0","0","","",""
"호소","진전지","상류","2021.02.08","5.7","7.1","11.5","","0.1","0.5","0","0","0","0","0","","",""
"호소","진전지","상류","2021.02.15","7.1","7.3","11.0","","0.1","0.4","0","0","0","0","0","","",""
"호소","진전지","상류","2021.02.22","9.9","7.3","10.1","","0.1","0.3","0","0","0","0","0","","",""
"호소","진전지","상류","2021.03.02","5.8","7.4","9.8","","1.3","1.3","0","0","0","0","0","","",""
"호소","진전지","상류","2021.03.08","7.5","7.3","9.0","","0.1","0.2","0","0","0","0","0","","",""
"호소","진전지","상류","2021.03.15","8.8","7.4","9.0","","0.4","1.4","0","0","0","0","0","","",""
"호소","진전지","상류","2021.03.22","7.1","7.3","11.0","","0.1","1.2","0","0","0","0","0","","",""
"호소","진전지","상류","2021.03.29","","","","","0.1","2.5","0","0","0","0","0","","",""
"호소","진전지","상류","2021.04.05","","","","","0.6","2.2","0","0","0","0","0","","",""
"호소","진전지","상류","2021.04.12","","","","","0.1","0.2","0","0","0","0","0","","",""
"호소","진전지","상류","2021.04.19","","","","","0.1","0.8","0","0","0","0","0","","",""
"호소","진전지","상류","2021.04.26","","","","","1.7","1.9","0","0","0","0","0","","",""
"호소","진전지","상류","2021.05.03","","","","","0.2","1.3","0","0","0","0","0","","",""
"호소","진전지","상류","2021.05.10","","","","","0.1","0.7","0","0","0","0","0","","",""
"호소","진전지","상류","2021.05.17","","","","","0.2","0.9","0","0","0","0","0","","",""
"호소","진전지","상류","2021.05.24","","","","","0.2","0.6","0","0","0","0","0","","",""
"호소","진전지","상류","2021.05.31","","","","","0.1","0.5","0","0","0","0","0","","",""
"호소","진전지","상류","2021.06.07","20.1","6.9","9.7","","0.1","0.2","0","0","0","0","0","","",""
